ref_name,building_i,res_sqft,gid,stories,address,gqcap,median_hgt,parcel_id,source,zipcode,nonres_sqf,housing_un,demolished,year_built,SHAPE__Len,build_type,apn,SHAPE__Are,city_id,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
,3382738,0,849322,1.000000000000000,"32968 GROESBECK HWY",0,11.000000000000000,3019385,SANBORN,48026,9700,0,,2003,481.653522418388093,33,03-14-05-203-010,9681.602609075009241,3040,42.536001,-82.934982,1,rooftop,32968,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3391189,0,849471,2.000000000000000,"34400 MOUND RD",0,25.000000000000000,3110882,SANBORN,48310,77100,0,,2004,1250.874506260439148,33,10-10-33-151-002,89646.068458685535006,3115,42.546339,-83.047021,1,rooftop,34400,"Mound Rd",,,"Sterling Heights",MI,"Macomb County",48310,US,Macomb
,3391190,0,849472,1.000000000000000,"6675 STERLING DR N",0,23.000000000000000,3110895,SANBORN,48312,96900,0,,1990,1548.029707678728300,31,10-10-33-176-005,97918.283931074809516,3115,42.546558,-83.040819,1,rooftop,6675,"Sterling Dr N",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3397622,0,849611,1.000000000000000,"7450 15 MILE RD",0,11.000000000000000,3110907,SANBORN,48312,13000,0,,1978,426.288349161085819,23,10-10-33-226-001,11068.841725469908852,3115,42.550081,-83.033463,1,rooftop,7450,"15 Mile Rd",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3397938,0,849620,1.000000000000000,"33960-34010 GROESBECK HWY",0,14.000000000000000,3201372,SANBORN,48035,8300,0,,1989,371.514948984109594,31,16-11-33-153-007,8269.531336649479272,3030,42.546682,-82.928543,0.9,nearest_rooftop_match,34010,"Groesbeck Hwy",,,"Clinton Township",MI,"Macomb County",48035,US,Macomb
,3399427,0,849653,1.000000000000000,"35137 GOETZ AVE",0,13.000000000000000,3105353,SANBORN,48312,3700,0,,1974,241.682621252819899,31,10-10-28-353-043,3610.045612393308147,3115,42.55186,-83.044065,1,rooftop,35137,"Goetz Ave",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3401034,0,849690,1.000000000000000,"35100 TIFFANY DR",0,16.000000000000000,3104595,SANBORN,48312,4968,0,,1977,392.791549657998075,51,10-10-27-300-019,5344.703775247828162,3115,42.552057,-83.022858,1,rooftop,35100,"Tiffany Dr",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3402975,0,849730,1.000000000000000,"35410 BEATTIE DR",0,17.000000000000000,3105384,SANBORN,48312,8500,0,,1982,423.253850311125063,31,10-10-28-379-020,8785.006963765663386,3115,42.553819,-83.039528,1,rooftop,35410,"Beattie Dr",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3403911,0,849758,1.000000000000000,"35777 MOUND RD",0,13.000000000000000,3106910,SANBORN,48310,2310,0,,1974,194.855930084780852,23,10-10-29-427-022,2333.908734310524324,3115,42.556112,-83.050086,1,rooftop,35777,"Mound Rd",,,"Sterling Heights",MI,"Macomb County",48310,US,Macomb
,3901453,0,850150,1.000000000000000,"2300 10 MILE RD",0,19.000000000000000,3152126,SANBORN,48091,37846,0,,1955,1061.572254275041814,33,12-13-30-126-008,38933.047823892520682,3130,42.475996,-83.0786,1,rooftop,2300,"10 Mile Rd",,,Warren,MI,"Macomb County",48091,US,Macomb
,3900978,0,850163,1.000000000000000,"21165 GRATIOT AVE",0,19.000000000000000,3012271,SANBORN,48021,7100,0,,1981,399.605704982860743,21,02-14-31-306-004,7092.708750273402984,3035,42.454143,-82.96552,1,rooftop,21165,"Gratiot Ave",,,Eastpointe,MI,"Macomb County",48021,US,Semcog
,3929408,0,850439,1.000000000000000,"32524 GROESBECK HWY",0,,3304192,NEARMAP,48026,22866,0,,2018,1546.398355664042583,63,03-14-05-251-017,22866.883315766634041,3040,42.534946,-82.937669,1,rooftop,32524,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3929290,0,850465,,"24400 DEQUINDRE RD",0,,3152133,SANBORN,48091,295510,0,,2020,2685.039473626793097,31,12-13-30-151-011,296818.548015597742051,3130,42.471507,-83.08363,1,rooftop,24400,"Dequindre Rd",,,Warren,MI,"Macomb County",48091,US,Semcog
,3208296,0,854742,1.000000000000000,"21055 GRATIOT AVE",0,17.000000000000000,3003879,SANBORN,48021,3400,0,,1958,340.479699482812123,63,02-13-36-476-050,3441.602273725380655,3035,42.452593,-82.966538,1,rooftop,21055,"Gratiot Ave",,,Eastpointe,MI,"Macomb County",48021,US,Semcog
,3212894,0,854831,1.000000000000000,"21103 GRATIOT AVE",0,12.000000000000000,3012275,SANBORN,48021,3631,0,,1953,263.677999945504268,21,02-14-31-306-008,3539.645251866892067,3035,42.453509,-82.965862,1,rooftop,21103,"Gratiot Ave",,,Eastpointe,MI,"Macomb County",48021,US,Semcog
,3241432,0,855288,1.000000000000000,"22501 KELLY RD",0,14.000000000000000,3014993,SANBORN,48021,16900,0,,0,552.398603577372114,71,02-14-32-231-013,16908.641871676103619,3035,42.464139,-82.928496,1,rooftop,22501,"Kelly Rd",,,Eastpointe,MI,"Macomb County",48021,US,Semcog
,3342873,0,857106,1.000000000000000,"15970 COMMON RD",0,20.000000000000000,3037459,SANBORN,48066,10080,0,,1974,454.154990429899271,31,08-14-07-401-016,9940.521329441964554,3105,42.516009,-82.958485,1,rooftop,15970,"Common Rd",,,Roseville,MI,"Macomb County",48066,US,Macomb
,3373244,0,857635,1.000000000000000,"32100 UTICA RD",0,12.000000000000000,3019318,SANBORN,48026,11045,0,,1969,455.313281842134870,13,03-14-05-153-009,12203.359144975234813,3040,42.532811,-82.948586,1,rooftop,32100,"Utica Rd",,,Fraser,MI,"Macomb County",48026,US,Macomb
,3383023,0,857812,1.000000000000000,"7026 STERLING PONDS CT",0,33.000000000000000,3110971,SANBORN,48312,74200,0,,1997,1245.041030648945707,31,10-10-33-451-001,77761.386710811610101,3115,42.539901,-83.037896,1,rooftop,7026,"Sterling Ponds Ct",,,"Sterling Heights",MI,"Macomb County",48312,US,Semcog
,3385783,0,857860,1.000000000000000,"17470 SEWEL",0,10.000000000000000,3018993,SANBORN,48026,45600,0,,1955,1528.597270792547533,11,03-11-32-379-001,46304.755840174875630,3040,42.540327,-82.944124,1,rooftop,17470,Sewel,,,Fraser,MI,"Macomb County",48026,US,Semcog
,3396378,0,858062,1.000000000000000,"6101 PRODUCT DR",0,16.000000000000000,3110864,SANBORN,48312,22600,0,,1967,768.884709871353721,31,10-10-33-101-008,22794.687232947380835,3115,42.54907,-83.046065,1,rooftop,6101,"Product Dr",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3405322,0,858248,1.000000000000000,"34980 GROESBECK HWY",0,10.000000000000000,3201266,SANBORN,48035,912,0,,1989,121.039735700887874,21,16-11-33-126-008,869.165764435695564,3030,42.553708,-82.923307,1,rooftop,34980,"Groesbeck Hwy",,,"Clinton Township",MI,"Macomb County",48035,US,Semcog
,3405397,0,858249,1.000000000000000,"35655 BEATTIE DR",0,20.000000000000000,3105321,SANBORN,48312,7738,0,,1985,383.874023590909019,33,10-10-28-327-023,7643.152525417897778,3115,42.555247,-83.040885,1,rooftop,35655,"Beattie Dr",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3405398,0,858250,1.000000000000000,"35650 STANLEY DR",0,21.000000000000000,3105316,SANBORN,48312,15600,0,,1982,539.389702976186186,31,10-10-28-327-018,15471.168660681070833,3115,42.555336,-83.041948,1,rooftop,35650,"Stanley Dr",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3416160,0,858482,1.000000000000000,"7150 METROPOLITAN PKWY",0,23.000000000000000,3105274,SANBORN,48312,154224,0,,1979,1622.474177559826330,31,10-10-28-201-002,159094.711486567073734,3115,42.562309,-83.037622,1,rooftop,7150,"Metropolitan Pkwy",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3422235,0,858600,1.000000000000000,"36920 GROESBECK HWY",0,12.000000000000000,3198545,SANBORN,48035,1791,0,,1973,286.612204493733316,21,16-11-28-229-022,3008.874963456524256,3030,42.568568,-82.912158,1,rooftop,36920,"Groesbeck Hwy",,,"Clinton Township",MI,"Macomb County",48035,US,Semcog
,3900982,0,858687,1.000000000000000,"21019 GRATIOT AVE",0,14.000000000000000,3003882,SANBORN,48021,825,0,,1950,135.352676334163704,23,02-13-36-476-056,898.777129090716471,3035,42.452398,-82.966607,1,rooftop,21019,"Gratiot Ave",,,Eastpointe,MI,"Macomb County",48021,US,Semcog
,3929465,0,858960,1.000000000000000,"32235 UTICA RD",0,10.000000000000000,3021558,SEMCOG,48026,1408,0,,1953,170.775695050423849,51,03-14-06-280-012,1812.417307334614634,3040,42.533331,-82.950082,1,rooftop,32235,"Utica Rd",,,Fraser,MI,"Macomb County",48026,US,Macomb
,3359113,0,859042,1.000000000000000,"30970 GROESBECK HWY",0,10.000000000000000,3037687,SANBORN,48066,704,0,,1968,122.165455052555004,23,08-14-08-102-018,907.559629157452719,3105,42.522844,-82.946823,1,rooftop,30970,"Groesbeck Hwy",,,Roseville,MI,"Macomb County",48066,US,Semcog
,3212895,0,859142,1.000000000000000,"21145 GRATIOT AVE",0,19.000000000000000,3012272,SANBORN,48021,9090,0,,1948,377.275933942155859,23,02-14-31-306-005,7631.787559319910542,3035,42.453958,-82.965723,1,rooftop,21145,"Gratiot Ave",,,Eastpointe,MI,"Macomb County",48021,US,Semcog
,3220495,0,863341,1.000000000000000,"22000 DEQUINDRE RD",0,16.000000000000000,3153699,SANBORN,48091,3888,0,,1950,258.167375857122636,31,12-13-31-151-001,4070.504113805102406,3130,42.4576,-83.083415,1,rooftop,22000,"Dequindre Rd",,,Warren,MI,"Macomb County",48091,US,Semcog
,3262644,0,864096,1.000000000000000,"2500 10 MILE RD",0,11.000000000000000,3152125,SANBORN,48091,8600,0,,1985,628.602740727367859,33,12-13-30-126-006,8584.118862472099863,3130,42.475648,-83.076607,1,rooftop,2500,"10 Mile Rd",,,Warren,MI,"Macomb County",48091,US,Macomb
,3267217,0,864158,1.000000000000000,"6775 E 10 MILE RD",0,11.000000000000000,3000421,SANBORN,48015,14500,0,,1996,976.958456977107971,33,01-13-21-453-035,14499.297120524795901,3020,42.478401,-83.035877,1,rooftop,6775,"E 10 Mile Rd",,,"Center Line",MI,"Macomb County",48015,US,Semcog
,3293954,0,864608,1.000000000000000,"26522 VAN DYKE AVE",0,15.000000000000000,3000602,SANBORN,48015,5300,0,,1960,321.251589142015632,51,01-13-22-104-002,5699.133360867415831,3020,42.488544,-83.027064,1,rooftop,26522,"Van Dyke Ave",,,"Center Line",MI,"Macomb County",48015,US,Macomb
,3356780,0,865785,1.000000000000000,"16737 13 MILE RD",0,16.000000000000000,3019893,SEMCOG,48026,6461,0,,1967,317.179373910908453,21,03-14-05-353-011,5849.616357010491811,3040,42.524683,-82.948169,1,rooftop,16737,"13 Mile Rd",,,Fraser,MI,"Macomb County",48026,US,Macomb
,3359177,0,865831,1.000000000000000,"16479 13 MILE RD",0,10.000000000000000,3022127,SANBORN,48026,800,0,,1974,116.797900262467195,23,03-14-06-476-033,841.907773846797681,3040,42.524554,-82.95267,1,rooftop,16479,"13 Mile Rd",,,Fraser,MI,"Macomb County",48026,US,Macomb
,3372220,1345,866092,2.000000000000000,"32019 UTICA RD",0,12.000000000000000,3019311,SANBORN,48026,1346,1,,1880,225.886004859859923,23,03-14-05-152-002,3111.249116444413630,3040,42.531763,-82.949154,1,rooftop,32019,"Utica Rd",,,Fraser,MI,"Macomb County",48026,US,Macomb
,3373239,0,866106,1.000000000000000,"16925 MASONIC",0,12.000000000000000,3019323,SANBORN,48026,3608,0,,1960,241.523284519371373,42,03-14-05-153-019,3245.537663191645606,3040,42.531806,-82.947981,1,rooftop,16925,Masonic,,,Fraser,MI,"Macomb County",48026,US,Semcog
,3373163,0,866116,2.000000000000000,"31900 UTICA RD",0,21.000000000000000,3019820,SANBORN,48026,8468,0,,1972,270.307306701837774,23,03-14-05-304-001,4335.343984653247389,3040,42.531305,-82.94781,1,rooftop,31900,"Utica Rd",,,Fraser,MI,"Macomb County",48026,US,Macomb
,3376440,0,866186,1.000000000000000,"17500 HELRO",0,18.000000000000000,3019355,SANBORN,48026,24482,0,,1980,669.212247189037384,31,03-14-05-177-012,19525.729869388556835,3040,42.533939,-82.940996,1,rooftop,17500,Helro,,,Fraser,MI,"Macomb County",48026,US,Semcog
,3393148,0,866510,2.000000000000000,"33415 GROESBECK HWY",0,20.000000000000000,3019070,SANBORN,48026,139000,0,,1964,1251.466850244337820,31,03-11-32-427-021,69521.298154506032006,3040,42.542884,-82.934606,1,rooftop,33415,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3398909,0,866629,1.000000000000000,"5673 15 MILE RD",0,18.000000000000000,3107109,SANBORN,48310,19500,0,,1991,897.846260145514407,21,10-10-29-478-023,19456.301213501734310,3115,42.550927,-83.050728,1,rooftop,5673,"15 Mile Rd",,,"Sterling Heights",MI,"Macomb County",48310,US,Macomb
,3402979,0,866701,1.000000000000000,"35455 STANLEY DR",0,19.000000000000000,3303256,SANBORN,48312,9100,0,,1985,446.731920395954319,31,10-10-28-376-017,9076.974655727090067,3115,42.55434,-83.043204,1,rooftop,35455,"Stanley Dr",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3403736,0,866714,1.000000000000000,"35165 BEATTIE DR",0,19.000000000000000,3105377,SANBORN,48312,9500,0,,1979,449.461129446664359,31,10-10-28-378-038,9434.115131539290815,3115,42.55268,-83.040752,1,rooftop,35165,"Beattie Dr",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3901032,0,867172,1.000000000000000,"22400 GRATIOT AVE",0,12.000000000000000,3011080,SANBORN,48021,2759,0,,1958,242.601884661693703,21,02-14-31-129-004,2970.579584801530928,3035,42.462324,-82.958934,1,rooftop,22400,"Gratiot Ave",,,Eastpointe,MI,"Macomb County",48021,US,Semcog
,3901035,0,867173,1.000000000000000,"22536 GRATIOT AVE",0,16.000000000000000,3011073,SANBORN,48021,1900,0,,1941,229.884631055499597,21,02-14-31-128-005,1917.954651268677480,3035,42.463429,-82.958171,1,rooftop,22536,"Gratiot Ave",,,Eastpointe,MI,"Macomb County",48021,US,Semcog
,3901378,0,867183,1.000000000000000,"28221 MOUND RD",0,13.000000000000000,3137454,SANBORN,48092,2675,0,,1973,222.537894741086035,23,12-13-17-278-015,2706.465165833109495,3130,42.500445,-83.046887,1,rooftop,28221,"Mound Rd",,,Warren,MI,"Macomb County",48092,US,Semcog
,3402993,0,867616,1.000000000000000,"35735 STANLEY DR",0,22.000000000000000,3105308,SANBORN,48312,11500,0,,1981,494.413674702714616,31,10-10-28-326-049,11463.082971127747442,3115,42.556204,-83.043299,1,rooftop,35735,"Stanley Dr",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3227864,0,872011,1.000000000000000,"22101 GRATIOT AVE",0,12.000000000000000,3011139,SANBORN,48021,1600,0,,1955,186.685390863364006,21,02-14-31-151-013,1619.936800561101109,3035,42.46046,-82.961245,1,rooftop,22101,"Gratiot Ave",,,Eastpointe,MI,"Macomb County",48021,US,Semcog
,3233035,0,872099,1.000000000000000,"22151 GRATIOT AVE",0,12.000000000000000,3011137,SANBORN,48021,3366,0,,1968,246.797379630701414,65,02-14-31-151-011,3381.983914466092756,3035,42.460815,-82.961119,1,rooftop,22151,"Gratiot Ave",,,Eastpointe,MI,"Macomb County",48021,US,Semcog
,3268767,0,872660,1.000000000000000,"2001 KENNEY AVE",0,23.000000000000000,3140035,SANBORN,48091,4320,0,,1997,267.390675019344030,33,12-13-19-352-026,4449.207334442447063,3130,42.477732,-83.082667,1,rooftop,2001,"Kenney Ave",,,Warren,MI,"Macomb County",48091,US,Semcog
,3350496,0,874185,1.000000000000000,"30478 GROESBECK HWY",0,14.000000000000000,3037373,SANBORN,48066,7400,0,,1965,423.523813457772121,33,08-14-07-277-025,7413.844492709818951,3105,42.518336,-82.949371,1,rooftop,30478,"Groesbeck Hwy",,,Roseville,MI,"Macomb County",48066,US,Semcog
,3356494,0,874275,1.000000000000000,"16464 E 13 MILE RD",0,16.000000000000000,3037209,SANBORN,48066,3000,0,,1970,226.373037027687758,31,08-14-07-226-007,3167.816328722935395,3105,42.523784,-82.955629,1,range_interpolation,16464,"E 13 Mile Rd",,,Roseville,MI,"Macomb County",48066,US,"TIGER/Line® dataset from the US Census Bureau"
,3359174,0,874326,1.000000000000000,"16479 13 MILE RD",0,12.000000000000000,3022127,SANBORN,48026,1600,0,,1974,171.178973346425494,23,03-14-06-476-033,1581.727516666838937,3040,42.524554,-82.95267,1,rooftop,16479,"13 Mile Rd",,,Fraser,MI,"Macomb County",48026,US,Macomb
,3363633,0,874410,1.000000000000000,"31467 UTICA RD",0,16.000000000000000,3019879,SANBORN,48026,5600,0,,1970,365.314918891262153,33,03-14-05-351-005,5589.454226632411519,3040,42.527498,-82.947292,1,rooftop,31467,"Utica Rd",,,Fraser,MI,"Macomb County",48026,US,Macomb
,3363638,0,874411,2.000000000000000,"16711 13 MILE RD",0,23.000000000000000,3022191,SANBORN,48026,47100,0,,1965,890.818720314102961,31,03-14-06-478-020,23537.920566216133011,3040,42.524931,-82.949621,1,rooftop,16711,"13 Mile Rd",,,Fraser,MI,"Macomb County",48026,US,Macomb
,3366508,0,874470,1.000000000000000,"31698 GROESBECK HWY",0,12.000000000000000,3019843,SANBORN,48026,6900,0,,1945,435.615396530738963,23,03-14-05-327-006,7137.775276729374127,3040,42.529664,-82.941631,1,rooftop,31698,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3366527,0,874471,1.000000000000000,"31800 GROESBECK HWY",0,11.000000000000000,3019839,SANBORN,48026,3400,0,,1960,301.206064766903694,21,03-14-05-327-002,3406.228859195565747,3040,42.530453,-82.941258,1,rooftop,31800,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3372181,0,874575,1.000000000000000,"17060 MASONIC",0,16.000000000000000,3019822,SANBORN,48026,16600,0,,1976,678.000979034802413,31,03-14-05-304-004,16565.792905323658488,3040,42.530458,-82.94559,1,rooftop,17060,Masonic,,,Fraser,MI,"Macomb County",48026,US,Semcog
,3379569,0,874714,1.000000000000000,"32631 UTICA RD",0,17.000000000000000,3021372,SANBORN,48026,1144,0,,1920,149.185562464036764,21,03-14-06-227-021,1309.444208822445489,3040,42.536041,-82.951629,1,rooftop,32631,"Utica Rd",,,Fraser,MI,"Macomb County",48026,US,Macomb
,3381783,0,874763,1.000000000000000,"32775 GROESBECK HWY",0,11.000000000000000,3019377,SANBORN,48026,11700,0,,1980,779.163814938542828,33,03-14-05-202-021,11687.526913812509520,3040,42.536939,-82.937365,1,rooftop,32775,"Groesbeck Hwy",,,Fraser,MI,"Macomb County",48026,US,Semcog
,3396388,0,875018,1.000000000000000,"6050 15 MILE RD",0,32.000000000000000,3110861,SANBORN,48312,24500,0,,1970,646.933029417034277,31,10-10-33-101-002,24543.983709628879296,3115,42.550077,-83.046917,1,rooftop,6050,"15 Mile Rd",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3402988,0,875159,1.000000000000000,"35715 STANLEY DR",0,20.000000000000000,3105296,SANBORN,48312,15600,0,,1989,563.040702782226163,31,10-10-28-326-015,15855.350940184518549,3115,42.555697,-83.043273,1,rooftop,35715,"Stanley Dr",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3406674,0,875236,1.000000000000000,"35777 VAN DYKE AVE",0,28.000000000000000,3105388,SANBORN,48312,2740000,0,,1965,6991.353209068451179,31,10-10-28-400-005,2241538.653762514237314,3115,42.555901,-83.033365,1,rooftop,35777,"Van Dyke Ave",,,"Sterling Heights",MI,"Macomb County",48312,US,Semcog
,3416158,0,875428,1.000000000000000,"7408 METROPOLITAN PKWY",0,38.000000000000000,3304889,SANBORN,48312,201400,0,,0,1805.851252154580379,33,10-10-28-201-005,201372.575494623219129,3115,42.562931,-83.033793,1,rooftop,7408,"Metropolitan Pkwy",,,"Sterling Heights",MI,"Macomb County",48312,US,Macomb
,3900012,0,875625,1.000000000000000,"31265 KENDALL",0,15.000000000000000,3022182,SANBORN,48026,8071,0,,1957,383.479141013130459,31,03-14-06-477-021,8103.216572245643874,3040,42.526063,-82.950749,1,rooftop,31265,Kendall,,,Fraser,MI,"Macomb County",48026,US,Semcog
,3923016,0,875820,1.000000000000000,"16731 13 MILE RD",0,16.000000000000000,3019892,SEMCOG,48026,5000,0,,1967,313.554415202156520,21,03-14-05-353-010,5667.987219793883924,3040,42.524523,-82.948527,1,rooftop,16731,"13 Mile Rd",,,Fraser,MI,"Macomb County",48026,US,Macomb
,3399419,0,876070,1.000000000000000,"35050 MOUND RD",0,10.000000000000000,3105339,SANBORN,48310,4000,0,,1950,284.202780583545007,21,10-10-28-353-024,4110.306585446503959,3115,42.551117,-83.04761,1,rooftop,35050,"Mound Rd",,,"Sterling Heights",MI,"Macomb County",48310,US,Macomb
,3242340,0,880814,1.000000000000000,"2122 MORRISSEY AVE",0,24.000000000000000,3152635,SANBORN,48091,10400,0,,1956,502.888056412434992,31,12-13-30-307-012,10278.401444667471878,3130,42.466815,-83.081426,1,rooftop,2122,"Morrissey Ave",,,Warren,MI,"Macomb County",48091,US,Semcog
,3261904,0,881126,1.000000000000000,"24404 GRATIOT AVE",0,12.000000000000000,3009450,SANBORN,48021,2793,0,,1946,232.464541687352892,21,02-14-30-277-007,2925.350668826337824,3035,42.473767,-82.951475,1,rooftop,24404,"Gratiot Ave",,,Eastpointe,MI,"Macomb County",48021,US,Semcog
,3262653,0,881144,1.000000000000000,"2500 10 MILE RD",0,11.000000000000000,3152125,SANBORN,48091,3100,0,,1985,263.104971272819171,33,12-13-30-126-006,3061.932725775173822,3130,42.475648,-83.076607,1,rooftop,2500,"10 Mile Rd",,,Warren,MI,"Macomb County",48091,US,Macomb
,3288512,0,881582,1.000000000000000,"25917 GRATIOT AVE",0,12.000000000000000,3051100,SANBORN,48066,10900,0,,1960,378.607526399310700,21,08-14-20-303-021,7555.520522202502434,3105,42.486171,-82.944433,1,rooftop,25917,"Gratiot Ave",,,Roseville,MI,"Macomb County",48066,US,Semcog
,3350493,0,882736,1.000000000000000,"30440 GROESBECK HWY",0,13.000000000000000,3037375,SANBORN,48066,13800,0,,1978,525.256330589054869,23,08-14-07-277-027,14367.210952138917492,3105,42.518127,-82.95037,1,rooftop,30440,"Groesbeck Hwy",,,Roseville,MI,"Macomb County",48066,US,Semcog
